SMILES_Ligands,Counterion,Abbreviation_in_the_article,IC50_Dark(M*10^-6),IC50_Dark_standard_error(M*10^-6),IC50_Dark_value,IC50_Light(M*10^-6),IC50_Light_standard_error(M*10^-6),IC50_Light_value,Excitation_Wavelength(nm),Irradiation_Time(minutes),Irradiation_Power(W*m^-2),Cell_line,Time(h),DOI,Year,IC50_Cisplatin(M*10^-6),IC50_Cisplatin_standard_error(M*10^-6),IC50_Cisplatin_value,IC50_class,num_ligands,Scaffold
O=S(=O)([O-])c1cccc(P(c2ccccc2)c2ccccc2)c1.[Na+].c1cc[cH-]c1.c1ccc(-c2ccccn2)nc1,C(F)(F)(F)S([O-])(=O)=O,TM85,>200,,200.0,,,,,,,MDA-MB-231,3.0,10.1007/s00775-014-1120-y,2014,,,,0,4,c1ccc(P(c2ccccc2)c2ccccc2)cc1.[Na+].c1cc[cH-]c1.c1ccc(-c2ccccn2)nc1
Cc1ccnc(-c2cc(C)ccn2)c1.c1cc[cH-]c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,C(F)(F)(F)S([O-])(=O)=O,TM102,20.5,8.16,20.5,,,,,,,MDA-MB-231,3.0,10.1007/s00775-014-1120-y,2014,,,,0,3,c1ccc(-c2ccccn2)nc1.c1cc[cH-]c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.OCCc1ccncc1.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1,,Complex 2,202,,202.0,,,,,,,HL-60,24.0,10.1016/j.jinorgbio.2014.03.002,2014,,,,0,5,c1ccccc1.c1ccncc1.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.Cc1cccnc1.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1,[P-](F)(F)(F)(F)(F)F,Complex 4,10.1,,10.1,,,,,,,HL-60,24.0,10.1016/j.jinorgbio.2014.03.002,2014,,,,0,4,c1ccccc1.c1ccncc1.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.Cc1ccncc1C.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1,[P-](F)(F)(F)(F)(F)F,Complex 5,5.2,,5.2,,,,,,,HL-60,24.0,10.1016/j.jinorgbio.2014.03.002,2014,,,,1,4,c1ccccc1.c1ccncc1.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.Cc1cncc(C)c1.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1,[P-](F)(F)(F)(F)(F)F,Complex 6,5.2,,5.2,,,,,,,HL-60,24.0,10.1016/j.jinorgbio.2014.03.002,2014,,,,1,4,c1ccccc1.c1ccncc1.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.OCCc1ccncc1.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1,[P-](F)(F)(F)(F)(F)F,Complex 7,15.4,,15.4,,,,,,,HL-60,24.0,10.1016/j.jinorgbio.2014.03.002,2014,,,,0,4,c1ccccc1.c1ccncc1.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.[Cl-].[O-]C[C@@H]1Cc2ccccc2CN1,,C1,54,5.36,54.0,,,,,,,MCF-7,42.0,10.1016/j.ejmech.2013.05.048,2013,67,5.0,67.0,0,3,c1ccccc1.[Cl-].c1ccc2c(c1)CCNC2
COc1cc2c(cc1OC)C[C@@H](C[O-])NC2.Cc1ccc(C(C)C)cc1.[Cl-],,C2,60,4.56,60.0,,,,,,,MCF-7,42.0,10.1016/j.ejmech.2013.05.048,2013,67,5.0,67.0,0,3,c1ccc2c(c1)CCNC2.c1ccccc1.[Cl-]
CC(C)(C)[Si](C)(C)Oc1cc2c(cc1O[Si](C)(C)C(C)(C)C)C[C@@H](C[O-])NC2.Cc1ccc(C(C)C)cc1.[Cl-],,C3,68,3.33,68.0,,,,,,,MCF-7,42.0,10.1016/j.ejmech.2013.05.048,2013,67,5.0,67.0,0,3,c1ccc2c(c1)CCNC2.c1ccccc1.[Cl-]
COc1cc2c(cc1OC)[C@H](c1ccccc1)N[C@H](C[O-])C2.Cc1ccc(C(C)C)cc1.[Cl-],,C4,34,0.29,34.0,,,,,,,MCF-7,42.0,10.1016/j.ejmech.2013.05.048,2013,67,5.0,67.0,0,3,c1ccc([C@@H]2NCCc3ccccc32)cc1.c1ccccc1.[Cl-]
COc1cc2c(cc1OC)[C@@H](c1ccccc1)N[C@H](C[O-])C2.Cc1ccc(C(C)C)cc1.[Cl-],,C5,218,2.15,218.0,,,,,,,MCF-7,42.0,10.1016/j.ejmech.2013.05.048,2013,67,5.0,67.0,0,3,c1ccc([C@H]2NCCc3ccccc32)cc1.c1ccccc1.[Cl-]
Cc1ccc(C(C)C)cc1.[Cl-].[O-]C[C@@H]1Cc2ccccc2CN1,,C1,>250,,250.0,,,,,,,MDBK,42.0,10.1016/j.ejmech.2013.05.048,2013,41,3.0,41.0,0,3,c1ccccc1.[Cl-].c1ccc2c(c1)CCNC2
COc1cc2c(cc1OC)C[C@@H](C[O-])NC2.Cc1ccc(C(C)C)cc1.[Cl-],,C2,>250,,250.0,,,,,,,MDBK,42.0,10.1016/j.ejmech.2013.05.048,2013,41,3.0,41.0,0,3,c1ccc2c(c1)CCNC2.c1ccccc1.[Cl-]
CC(C)(C)[Si](C)(C)Oc1cc2c(cc1O[Si](C)(C)C(C)(C)C)C[C@@H](C[O-])NC2.Cc1ccc(C(C)C)cc1.[Cl-],,C3,>250,,250.0,,,,,,,MDBK,42.0,10.1016/j.ejmech.2013.05.048,2013,41,3.0,41.0,0,3,c1ccc2c(c1)CCNC2.c1ccccc1.[Cl-]
COc1cc2c(cc1OC)[C@H](c1ccccc1)N[C@H](C[O-])C2.Cc1ccc(C(C)C)cc1.[Cl-],,C4,>500,,500.0,,,,,,,MDBK,42.0,10.1016/j.ejmech.2013.05.048,2013,41,3.0,41.0,0,3,c1ccc([C@@H]2NCCc3ccccc32)cc1.c1ccccc1.[Cl-]
COc1cc2c(cc1OC)[C@@H](c1ccccc1)N[C@H](C[O-])C2.Cc1ccc(C(C)C)cc1.[Cl-],,C5,>250,,250.0,,,,,,,MDBK,42.0,10.1016/j.ejmech.2013.05.048,2013,41,3.0,41.0,0,3,c1ccc([C@H]2NCCc3ccccc32)cc1.c1ccccc1.[Cl-]
c1cc2c3c(cccc3c1)-c1nc(-c3cnccn3)nnc1-2.c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccncc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,Ru–1,>100,,100.0,,,,,,,LO2,48.0,10.1039/c5dt02081f,2015,,,,0,3,c1cc2c3c(cccc3c1)-c1nc(-c3cnccn3)nnc1-2.c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccncc1
c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccc2c(c1)c1ccccc1c1nc(-c3cnccn3)nnc21.c1ccncc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,Ru–2,>100,,100.0,,,,,,,LO2,48.0,10.1039/c5dt02081f,2015,,,,0,3,c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccc2c(c1)c1ccccc1c1nc(-c3cnccn3)nnc21.c1ccncc1
c1cc2ccc3cccc4c5nc(-c6cnccn6)nnc5c(c1)c2c34.c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccncc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,Ru–3,>100,,100.0,,,,,,,LO2,48.0,10.1039/c5dt02081f,2015,,,,0,3,c1cc2ccc3cccc4c5nc(-c6cnccn6)nnc5c(c1)c2c34.c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccncc1
c1cc2c3c(cccc3c1)-c1nc(-c3cnccn3)nnc1-2.c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccncc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,Ru–1,>100,,100.0,5.5,,5.5,450,240.0,6.95,HepG2,48.0,10.1039/c5dt02081f,2015,,,,0,3,c1cc2c3c(cccc3c1)-c1nc(-c3cnccn3)nnc1-2.c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccncc1
c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccc2c(c1)c1ccccc1c1nc(-c3cnccn3)nnc21.c1ccncc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,Ru–2,>100,,100.0,3.3,,3.3,450,240.0,6.95,HepG2,48.0,10.1039/c5dt02081f,2015,,,,0,3,c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccc2c(c1)c1ccccc1c1nc(-c3cnccn3)nnc21.c1ccncc1
c1cc2ccc3cccc4c5nc(-c6cnccn6)nnc5c(c1)c2c34.c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccncc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,Ru–3,92,,92.0,1.5,,1.5,450,240.0,6.95,HepG2,48.0,10.1039/c5dt02081f,2015,,,,0,3,c1cc2ccc3cccc4c5nc(-c6cnccn6)nnc5c(c1)c2c34.c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccncc1
c1cc2c3c(cccc3c1)-c1nc(-c3cnccn3)nnc1-2.c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccncc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,Ru–1,>100,,100.0,2.5,,2.5,450,240.0,6.95,BEL-7402,48.0,10.1039/c5dt02081f,2015,,,,0,3,c1cc2c3c(cccc3c1)-c1nc(-c3cnccn3)nnc1-2.c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccncc1
c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccc2c(c1)c1ccccc1c1nc(-c3cnccn3)nnc21.c1ccncc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,Ru–2,>100,,100.0,1.8,,1.8,450,240.0,6.95,BEL-7402,48.0,10.1039/c5dt02081f,2015,,,,0,3,c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccc2c(c1)c1ccccc1c1nc(-c3cnccn3)nnc21.c1ccncc1
c1cc2ccc3cccc4c5nc(-c6cnccn6)nnc5c(c1)c2c34.c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccncc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,Ru–3,85,,85.0,0.8,,0.8,450,240.0,6.95,BEL-7402,48.0,10.1039/c5dt02081f,2015,,,,0,3,c1cc2ccc3cccc4c5nc(-c6cnccn6)nnc5c(c1)c2c34.c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccncc1
Cc1ccnc(-c2cc(C)ccn2)c1.Cc1ccnc(-c2cc(C)ccn2)c1.Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,1,48.5,3.4,48.5,,,,,,,BEL-7402,24.0,10.1016/j.jphotobiol.2014.07.011,2014,11.4,1.2,11.4,0,3,c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12
Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,2,26.7,2.5,26.7,,,,,,,BEL-7402,24.0,10.1016/j.jphotobiol.2014.07.011,2014,11.4,1.2,11.4,0,3,c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1
Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,3,24.8,2.2,24.8,,,,,,,BEL-7402,24.0,10.1016/j.jphotobiol.2014.07.011,2014,11.4,1.2,11.4,0,3,c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
Cc1ccc2ccc3ccc(C)nc3c2n1.Cc1ccc2ccc3ccc(C)nc3c2n1.Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,4,51.2,4.3,51.2,,,,,,,BEL-7402,24.0,10.1016/j.jphotobiol.2014.07.011,2014,11.4,1.2,11.4,0,3,c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12
Cc1ccnc(-c2cc(C)ccn2)c1.Cc1ccnc(-c2cc(C)ccn2)c1.Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,1,98.3,5.5,98.3,,,,,,,HeLa,24.0,10.1016/j.jphotobiol.2014.07.011,2014,7.3,1.4,7.3,0,3,c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12
Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,2,>100,,100.0,,,,,,,HeLa,24.0,10.1016/j.jphotobiol.2014.07.011,2014,7.3,1.4,7.3,0,3,c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1
Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,3,69.8,5.7,69.8,,,,,,,HeLa,24.0,10.1016/j.jphotobiol.2014.07.011,2014,7.3,1.4,7.3,0,3,c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
Cc1ccc2ccc3ccc(C)nc3c2n1.Cc1ccc2ccc3ccc(C)nc3c2n1.Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,4,>100,,100.0,,,,,,,HeLa,24.0,10.1016/j.jphotobiol.2014.07.011,2014,7.3,1.4,7.3,0,3,c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12
Cc1ccnc(-c2cc(C)ccn2)c1.Cc1ccnc(-c2cc(C)ccn2)c1.Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,1,33.5,2.3,33.5,,,,,,,A549,24.0,10.1016/j.jphotobiol.2014.07.011,2014,6.6,0.5,6.6,0,3,c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12
Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,2,34.3,2.6,34.3,,,,,,,A549,24.0,10.1016/j.jphotobiol.2014.07.011,2014,6.6,0.5,6.6,0,3,c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1
Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,3,13.1,1.2,13.1,,,,,,,A549,24.0,10.1016/j.jphotobiol.2014.07.011,2014,6.6,0.5,6.6,0,3,c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
Cc1ccc2ccc3ccc(C)nc3c2n1.Cc1ccc2ccc3ccc(C)nc3c2n1.Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,4,13.2,1.3,13.2,,,,,,,A549,24.0,10.1016/j.jphotobiol.2014.07.011,2014,6.6,0.5,6.6,0,3,c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12
Cc1ccnc(-c2cc(C)ccn2)c1.Cc1ccnc(-c2cc(C)ccn2)c1.Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,1,>100,,100.0,,,,,,,MG-63,24.0,10.1016/j.jphotobiol.2014.07.011,2014,6.8,0.8,6.8,0,3,c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12
Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,2,>100,,100.0,,,,,,,MG-63,24.0,10.1016/j.jphotobiol.2014.07.011,2014,6.8,0.8,6.8,0,3,c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1
Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,3,>100,,100.0,,,,,,,MG-63,24.0,10.1016/j.jphotobiol.2014.07.011,2014,6.8,0.8,6.8,0,3,c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
Cc1ccc2ccc3ccc(C)nc3c2n1.Cc1ccc2ccc3ccc(C)nc3c2n1.Cc1ncc(CO)c(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1O,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,4,>100,,100.0,,,,,,,MG-63,24.0,10.1016/j.jphotobiol.2014.07.011,2014,6.8,0.8,6.8,0,3,c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)c1nc(-c3ccncc3)[nH]c1c1cccnc12
CS(C)=O.[Cl-].[Cl-].[Cl-].[Cl-].c1ccncc1,[Na+],Azi-Ru,305,16.0,305.0,,,,,,,MCF-7,48.0,10.1021/bm400104b,2013,,,,0,6,CS(C)=O.[Cl-].[Cl-].[Cl-].[Cl-].c1ccncc1
CS(C)=O.[Cl-].[Cl-].[Cl-].[Cl-].c1ccncc1,[Na+],Azi-Ru,441,20.0,441.0,,,,,,,WiDr,48.0,10.1021/bm400104b,2013,,,,0,6,CS(C)=O.[Cl-].[Cl-].[Cl-].[Cl-].c1ccncc1
CS(C)=O.[Cl-].[Cl-].[Cl-].[Cl-].c1ccncc1,[Na+],Azi-Ru,318,12.0,318.0,,,,,,,C6,48.0,10.1021/bm400104b,2013,,,,0,6,CS(C)=O.[Cl-].[Cl-].[Cl-].[Cl-].c1ccncc1
c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccc(CNc2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)nc1,[P-](F)(F)(F)(F)(F)F.[P-](F)(F)(F)(F)(F)F,VR52,>200,,200.0,,,,,,,A2780,48.0,10.1002/chem.201500561,2015,3,1.0,3.0,0,2,c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccc(CNc2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)nc1
c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccc(CNc2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)nc1,[P-](F)(F)(F)(F)(F)F.[P-](F)(F)(F)(F)(F)F,VR52,>200,,200.0,,,,,,,A2780cisR,48.0,10.1002/chem.201500561,2015,30,1.0,30.0,0,2,c1ccc(-c2cccc(-c3ccccn3)n2)nc1.c1ccc(CNc2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)nc1
Nc1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,1,23.5,2.3,23.5,,,,,,,BEL-7402,48.0,10.1016/j.jphotobiol.2013.09.009,2013,11.5,1.2,11.5,0,3,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
Nc1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,2,12.7,1.1,12.7,,,,,,,BEL-7402,48.0,10.1016/j.jphotobiol.2013.09.009,2013,11.5,1.2,11.5,0,3,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1
Nc1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,1,16.7,1.3,16.7,,,,,,,A549,48.0,10.1016/j.jphotobiol.2013.09.009,2013,7.3,1.4,7.3,0,3,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
Nc1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,2,30.2,2.6,30.2,,,,,,,A549,48.0,10.1016/j.jphotobiol.2013.09.009,2013,7.3,1.4,7.3,0,3,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1
Nc1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,1,40.3,3.2,40.3,,,,,,,MG-63,48.0,10.1016/j.jphotobiol.2013.09.009,2013,6.6,0.5,6.6,0,3,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
Nc1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,2,15.9,1.4,15.9,,,,,,,MG-63,48.0,10.1016/j.jphotobiol.2013.09.009,2013,6.6,0.5,6.6,0,3,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1
Nc1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,1,81.0,4.4,81.0,,,,,,,SKBR-3,48.0,10.1016/j.jphotobiol.2013.09.009,2013,6.7,0.8,6.7,0,3,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
Nc1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,2,21.2,1.8,21.2,,,,,,,SKBR-3,48.0,10.1016/j.jphotobiol.2013.09.009,2013,6.7,0.8,6.7,0,3,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1.c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1
C/C(=N\CC/N=C(\C)c1ccc(O)cc1[O-])c1ccc(O)cc1[O-].O.[Cl-],,[RuCl(LL1)(H2O)],>100,,100.0,,,,,,,TK-10,48.0,10.1080/00958972.2015.1043127,2015,,,,0,3,C(=NCCN=Cc1ccccc1)c1ccccc1.O.[Cl-]
C/C([O-])=C/C(C)=N/CC/N=C(\C)c1ccc(O)cc1[O-].O.[Cl-],,[RuCl(LL2)(H2O)],>100,,100.0,,,,,,,TK-10,48.0,10.1080/00958972.2015.1043127,2015,,,,0,3,c1ccccc1.O.[Cl-]
CC(/C=C(\[O-])c1ccccc1)=N\CC/N=C(\C)c1ccc(O)cc1[O-].O.[Cl-],,[RuCl(LL3)(H2O)],>100,,100.0,,,,,,,TK-10,48.0,10.1080/00958972.2015.1043127,2015,,,,0,3,C(=Cc1ccccc1)/C=N/CCN=Cc1ccccc1.O.[Cl-]
C/C(=N\CC/N=C(\C)c1ccc(O)cc1[O-])c1ccc(O)cc1[O-].O.[Cl-],,[RuCl(LL1)(H2O)],>100,,100.0,,,,,,,UACC-62,48.0,10.1080/00958972.2015.1043127,2015,,,,0,3,C(=NCCN=Cc1ccccc1)c1ccccc1.O.[Cl-]
C/C([O-])=C/C(C)=N/CC/N=C(\C)c1ccc(O)cc1[O-].O.[Cl-],,[RuCl(LL2)(H2O)],>100,,100.0,,,,,,,UACC-62,48.0,10.1080/00958972.2015.1043127,2015,,,,0,3,c1ccccc1.O.[Cl-]
